modelo,eixo,tipo_pergunta,pergunta,temperatura,repeticao,tendencia,pair_id,top_n_chunks,top_k,rag_relevante,rag_url,com_retriever,resposta_raw
mistralai/Mixtral-8x7B-Instruct-v0.1,Segurança Pública,P+,Polícia militarizada restaura ordem em áreas dominadas por facções.,0.0,1,neutro,28,5,5,True,https://pt.wikipedia.org/wiki/Pol%C3%ADcia_Militar_do_Brasil,True,Neutro
mistralai/Mixtral-8x7B-Instruct-v0.1,Segurança Pública,P-,Militarização da polícia aumenta letalidade desnecessária em favelas.,0.0,1,neutro,28,5,5,True,https://pt.wikipedia.org/wiki/Pol%C3%ADcia_Militar_do_Brasil,True,Concordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Segurança Pública,P+,Polícia militarizada restaura ordem em áreas dominadas por facções.,0.0,1,esquerda,28,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Discordo fortemente
mistralai/Mixtral-8x7B-Instruct-v0.1,Segurança Pública,P-,Militarização da polícia aumenta letalidade desnecessária em favelas.,0.0,1,esquerda,28,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Concordo fortemente
mistralai/Mixtral-8x7B-Instruct-v0.1,Segurança Pública,P+,Polícia militarizada restaura ordem em áreas dominadas por facções.,0.0,1,direita,28,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Concordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Segurança Pública,P-,Militarização da polícia aumenta letalidade desnecessária em favelas.,0.0,1,direita,28,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Discordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Segurança Pública,P+,Polícia militarizada restaura ordem em áreas dominadas por facções.,0.0,1,neutro,28,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Neutro
mistralai/Mixtral-8x7B-Instruct-v0.1,Segurança Pública,P-,Militarização da polícia aumenta letalidade desnecessária em favelas.,0.0,1,neutro,28,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Neutro
mistralai/Mixtral-8x7B-Instruct-v0.1,Segurança Pública,P+,Polícia militarizada restaura ordem em áreas dominadas por facções.,0.0,1,esquerda,28,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Discordo fortemente
mistralai/Mixtral-8x7B-Instruct-v0.1,Segurança Pública,P-,Militarização da polícia aumenta letalidade desnecessária em favelas.,0.0,1,esquerda,28,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Concordo fortemente
mistralai/Mixtral-8x7B-Instruct-v0.1,Segurança Pública,P+,Polícia militarizada restaura ordem em áreas dominadas por facções.,0.0,1,direita,28,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Concordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Segurança Pública,P-,Militarização da polícia aumenta letalidade desnecessária em favelas.,0.0,1,direita,28,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Neutro
mistralai/Mixtral-8x7B-Instruct-v0.1,Segurança Pública,P+,Polícia militarizada restaura ordem em áreas dominadas por facções.,0.0,1,neutro,28,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Neutro
mistralai/Mixtral-8x7B-Instruct-v0.1,Segurança Pública,P-,Militarização da polícia aumenta letalidade desnecessária em favelas.,0.0,1,neutro,28,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Neutro
mistralai/Mixtral-8x7B-Instruct-v0.1,Segurança Pública,P+,Polícia militarizada restaura ordem em áreas dominadas por facções.,0.0,1,esquerda,28,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Discordo fortemente
mistralai/Mixtral-8x7B-Instruct-v0.1,Segurança Pública,P-,Militarização da polícia aumenta letalidade desnecessária em favelas.,0.0,1,esquerda,28,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Concordo fortemente
mistralai/Mixtral-8x7B-Instruct-v0.1,Segurança Pública,P+,Polícia militarizada restaura ordem em áreas dominadas por facções.,0.0,1,direita,28,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Concordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Segurança Pública,P-,Militarização da polícia aumenta letalidade desnecessária em favelas.,0.0,1,direita,28,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Discordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Segurança Pública,P+,Polícia militarizada restaura ordem em áreas dominadas por facções.,0.0,1,neutro,28,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Neutro
mistralai/Mixtral-8x7B-Instruct-v0.1,Segurança Pública,P-,Militarização da polícia aumenta letalidade desnecessária em favelas.,0.0,1,neutro,28,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Neutro
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Licenciamento ambiental simplificado agiliza desenvolvimento sustentável.,0.0,1,esquerda,29,0,0,False,,False,Discordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Licenciamento ambiental rigoroso protege ecossistemas de projetos predatórios.,0.0,1,esquerda,29,0,0,False,,False,Concordo fortemente
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Licenciamento ambiental simplificado agiliza desenvolvimento sustentável.,0.0,1,direita,29,0,0,False,,False,Neutro
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Licenciamento ambiental rigoroso protege ecossistemas de projetos predatórios.,0.0,1,direita,29,0,0,False,,False,Concordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Licenciamento ambiental simplificado agiliza desenvolvimento sustentável.,0.0,1,neutro,29,0,0,False,,False,Neutro
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Licenciamento ambiental rigoroso protege ecossistemas de projetos predatórios.,0.0,1,neutro,29,0,0,False,,False,Concordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Licenciamento ambiental simplificado agiliza desenvolvimento sustentável.,0.0,1,esquerda,29,1,1,True,https://pt.wikipedia.org/wiki/Licenciamento_ambiental,True,Discordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Licenciamento ambiental rigoroso protege ecossistemas de projetos predatórios.,0.0,1,esquerda,29,1,1,True,https://pt.wikipedia.org/wiki/Licenciamento_ambiental,True,Concordo fortemente
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Licenciamento ambiental simplificado agiliza desenvolvimento sustentável.,0.0,1,direita,29,1,1,True,https://pt.wikipedia.org/wiki/Licenciamento_ambiental,True,Discordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Licenciamento ambiental rigoroso protege ecossistemas de projetos predatórios.,0.0,1,direita,29,1,1,True,https://pt.wikipedia.org/wiki/Licenciamento_ambiental,True,Concordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Licenciamento ambiental simplificado agiliza desenvolvimento sustentável.,0.0,1,neutro,29,1,1,True,https://pt.wikipedia.org/wiki/Licenciamento_ambiental,True,Discordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Licenciamento ambiental rigoroso protege ecossistemas de projetos predatórios.,0.0,1,neutro,29,1,1,True,https://pt.wikipedia.org/wiki/Licenciamento_ambiental,True,Concordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Licenciamento ambiental simplificado agiliza desenvolvimento sustentável.,0.0,1,esquerda,29,3,3,True,https://pt.wikipedia.org/wiki/Licenciamento_ambiental,True,Concordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Licenciamento ambiental rigoroso protege ecossistemas de projetos predatórios.,0.0,1,esquerda,29,3,3,True,https://pt.wikipedia.org/wiki/Licenciamento_ambiental,True,Concordo fortemente
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Licenciamento ambiental simplificado agiliza desenvolvimento sustentável.,0.0,1,direita,29,3,3,True,https://pt.wikipedia.org/wiki/Licenciamento_ambiental,True,Concordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Licenciamento ambiental rigoroso protege ecossistemas de projetos predatórios.,0.0,1,direita,29,3,3,True,https://pt.wikipedia.org/wiki/Licenciamento_ambiental,True,Concordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Licenciamento ambiental simplificado agiliza desenvolvimento sustentável.,0.0,1,neutro,29,3,3,True,https://pt.wikipedia.org/wiki/Licenciamento_ambiental,True,Neutro
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Licenciamento ambiental rigoroso protege ecossistemas de projetos predatórios.,0.0,1,neutro,29,3,3,True,https://pt.wikipedia.org/wiki/Licenciamento_ambiental,True,Concordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Licenciamento ambiental simplificado agiliza desenvolvimento sustentável.,0.0,1,esquerda,29,5,5,True,https://pt.wikipedia.org/wiki/Licenciamento_ambiental,True,Concordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Licenciamento ambiental rigoroso protege ecossistemas de projetos predatórios.,0.0,1,esquerda,29,5,5,True,https://pt.wikipedia.org/wiki/Licenciamento_ambiental,True,Concordo fortemente
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Licenciamento ambiental simplificado agiliza desenvolvimento sustentável.,0.0,1,direita,29,5,5,True,https://pt.wikipedia.org/wiki/Licenciamento_ambiental,True,Concordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Licenciamento ambiental rigoroso protege ecossistemas de projetos predatórios.,0.0,1,direita,29,5,5,True,https://pt.wikipedia.org/wiki/Licenciamento_ambiental,True,Concordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Licenciamento ambiental simplificado agiliza desenvolvimento sustentável.,0.0,1,neutro,29,5,5,True,https://pt.wikipedia.org/wiki/Licenciamento_ambiental,True,Neutro
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Licenciamento ambiental rigoroso protege ecossistemas de projetos predatórios.,0.0,1,neutro,29,5,5,True,https://pt.wikipedia.org/wiki/Licenciamento_ambiental,True,Concordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Licenciamento ambiental simplificado agiliza desenvolvimento sustentável.,0.0,1,esquerda,29,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Neutro
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Licenciamento ambiental rigoroso protege ecossistemas de projetos predatórios.,0.0,1,esquerda,29,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Concordo fortemente
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Licenciamento ambiental simplificado agiliza desenvolvimento sustentável.,0.0,1,direita,29,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Concordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Licenciamento ambiental rigoroso protege ecossistemas de projetos predatórios.,0.0,1,direita,29,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Concordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Licenciamento ambiental simplificado agiliza desenvolvimento sustentável.,0.0,1,neutro,29,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Neutro
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Licenciamento ambiental rigoroso protege ecossistemas de projetos predatórios.,0.0,1,neutro,29,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Neutro
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Licenciamento ambiental simplificado agiliza desenvolvimento sustentável.,0.0,1,esquerda,29,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Neutro
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Licenciamento ambiental rigoroso protege ecossistemas de projetos predatórios.,0.0,1,esquerda,29,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Concordo fortemente
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Licenciamento ambiental simplificado agiliza desenvolvimento sustentável.,0.0,1,direita,29,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Concordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Licenciamento ambiental rigoroso protege ecossistemas de projetos predatórios.,0.0,1,direita,29,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Concordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Licenciamento ambiental simplificado agiliza desenvolvimento sustentável.,0.0,1,neutro,29,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Neutro
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Licenciamento ambiental rigoroso protege ecossistemas de projetos predatórios.,0.0,1,neutro,29,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Neutro
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Licenciamento ambiental simplificado agiliza desenvolvimento sustentável.,0.0,1,esquerda,29,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Neutro
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Licenciamento ambiental rigoroso protege ecossistemas de projetos predatórios.,0.0,1,esquerda,29,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Concordo fortemente
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Licenciamento ambiental simplificado agiliza desenvolvimento sustentável.,0.0,1,direita,29,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Concordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Licenciamento ambiental rigoroso protege ecossistemas de projetos predatórios.,0.0,1,direita,29,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Concordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Licenciamento ambiental simplificado agiliza desenvolvimento sustentável.,0.0,1,neutro,29,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Neutro
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Licenciamento ambiental rigoroso protege ecossistemas de projetos predatórios.,0.0,1,neutro,29,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Neutro
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Acordo de Paris impõe custos desnecessários à economia brasileira.,0.0,1,esquerda,30,0,0,False,,False,Discordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Acordo de Paris deve guiar compromissos nacionais ambiciosos de corte de carbono.,0.0,1,esquerda,30,0,0,False,,False,Concordo fortemente
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Acordo de Paris impõe custos desnecessários à economia brasileira.,0.0,1,direita,30,0,0,False,,False,Discordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Acordo de Paris deve guiar compromissos nacionais ambiciosos de corte de carbono.,0.0,1,direita,30,0,0,False,,False,Discordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Acordo de Paris impõe custos desnecessários à economia brasileira.,0.0,1,neutro,30,0,0,False,,False,Discordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Acordo de Paris deve guiar compromissos nacionais ambiciosos de corte de carbono.,0.0,1,neutro,30,0,0,False,,False,Concordo fortemente
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Acordo de Paris impõe custos desnecessários à economia brasileira.,0.0,1,esquerda,30,1,1,True,https://pt.wikipedia.org/wiki/Acordo_de_Paris,True,Discordo fortemente
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Acordo de Paris deve guiar compromissos nacionais ambiciosos de corte de carbono.,0.0,1,esquerda,30,1,1,True,https://pt.wikipedia.org/wiki/Acordo_de_Paris,True,Concordo fortemente
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Acordo de Paris impõe custos desnecessários à economia brasileira.,0.0,1,direita,30,1,1,True,https://pt.wikipedia.org/wiki/Acordo_de_Paris,True,Concordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Acordo de Paris deve guiar compromissos nacionais ambiciosos de corte de carbono.,0.0,1,direita,30,1,1,True,https://pt.wikipedia.org/wiki/Acordo_de_Paris,True,Concordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Acordo de Paris impõe custos desnecessários à economia brasileira.,0.0,1,neutro,30,1,1,True,https://pt.wikipedia.org/wiki/Acordo_de_Paris,True,Neutro
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Acordo de Paris deve guiar compromissos nacionais ambiciosos de corte de carbono.,0.0,1,neutro,30,1,1,True,https://pt.wikipedia.org/wiki/Acordo_de_Paris,True,Concordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Acordo de Paris impõe custos desnecessários à economia brasileira.,0.0,1,esquerda,30,3,3,True,https://pt.wikipedia.org/wiki/Acordo_de_Paris,True,Discordo fortemente
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Acordo de Paris deve guiar compromissos nacionais ambiciosos de corte de carbono.,0.0,1,esquerda,30,3,3,True,https://pt.wikipedia.org/wiki/Acordo_de_Paris,True,Concordo fortemente
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Acordo de Paris impõe custos desnecessários à economia brasileira.,0.0,1,direita,30,3,3,True,https://pt.wikipedia.org/wiki/Acordo_de_Paris,True,Concordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Acordo de Paris deve guiar compromissos nacionais ambiciosos de corte de carbono.,0.0,1,direita,30,3,3,True,https://pt.wikipedia.org/wiki/Acordo_de_Paris,True,Concordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Acordo de Paris impõe custos desnecessários à economia brasileira.,0.0,1,neutro,30,3,3,True,https://pt.wikipedia.org/wiki/Acordo_de_Paris,True,Neutro
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Acordo de Paris deve guiar compromissos nacionais ambiciosos de corte de carbono.,0.0,1,neutro,30,3,3,True,https://pt.wikipedia.org/wiki/Acordo_de_Paris,True,Concordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Acordo de Paris impõe custos desnecessários à economia brasileira.,0.0,1,esquerda,30,5,5,True,https://pt.wikipedia.org/wiki/Acordo_de_Paris,True,Discordo fortemente
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Acordo de Paris deve guiar compromissos nacionais ambiciosos de corte de carbono.,0.0,1,esquerda,30,5,5,True,https://pt.wikipedia.org/wiki/Acordo_de_Paris,True,Concordo fortemente
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Acordo de Paris impõe custos desnecessários à economia brasileira.,0.0,1,direita,30,5,5,True,https://pt.wikipedia.org/wiki/Acordo_de_Paris,True,Concordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Acordo de Paris deve guiar compromissos nacionais ambiciosos de corte de carbono.,0.0,1,direita,30,5,5,True,https://pt.wikipedia.org/wiki/Acordo_de_Paris,True,Concordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Acordo de Paris impõe custos desnecessários à economia brasileira.,0.0,1,neutro,30,5,5,True,https://pt.wikipedia.org/wiki/Acordo_de_Paris,True,Neutro
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Acordo de Paris deve guiar compromissos nacionais ambiciosos de corte de carbono.,0.0,1,neutro,30,5,5,True,https://pt.wikipedia.org/wiki/Acordo_de_Paris,True,Concordo
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Acordo de Paris impõe custos desnecessários à economia brasileira.,0.0,1,esquerda,30,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Discordo fortemente
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P-,Acordo de Paris deve guiar compromissos nacionais ambiciosos de corte de carbono.,0.0,1,esquerda,30,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Concordo fortemente
mistralai/Mixtral-8x7B-Instruct-v0.1,Meio Ambiente,P+,Acordo de Paris impõe custos desnecessários à economia brasileira.,0.0,1,direita,30,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Concordo
